INSERT INTO possui (codigoEMecIES, codigoEMecCurso, quantidade) VALUES
(133, 1152, 292),
(133, 1206, 292),
(133, 1014, 292),
(133, 1214, 292),
(133, 1077, 292),
(133, 1253, 292),
(133, 1212, 292),
(133, 1210, 292),
(133, 1039, 292),
(133, 1219, 292),
(133, 1024, 292),
(133, 1101, 292),
(133, 1357, 292),
(133, 1307, 292),
(133, 1298, 292),
(133, 1236, 292),
(133, 1144, 292),
(133, 1218, 292),
(133, 1113, 292),
(133, 1093, 292),
(133, 1199, 292),
(133, 1342, 292),
(133, 1284, 292),
(133, 1266, 292),
(133, 1276, 292),
(133, 1036, 292),
(133, 1109, 292),
(133, 1057, 292),
(133, 1327, 292),
(133, 1149, 292),
(133, 1349, 292),
(133, 1158, 292),
(133, 1201, 292),
(133, 1071, 292),
(133, 1350, 292),
(133, 1377, 292),
(133, 1255, 292),
(133, 1079, 292),
(133, 1367, 292),
(133, 1225, 292),
(133, 1081, 292),
(133, 1334, 292),
(133, 1362, 292),
(134, 1216, 152),
(134, 1292, 152),
(134, 1312, 152),
(134, 1337, 152),
(134, 1274, 152),
(134, 1373, 152),
(134, 1097, 152),
(134, 1066, 152),
(134, 1159, 152),
(134, 1136, 152),
(134, 1268, 152),
(134, 1305, 152),
(134, 1110, 152),
(134, 1367, 152),
(134, 1221, 152),
(134, 1344, 152),
(134, 1301, 152),
(134, 1376, 152),
(134, 1363, 152),
(134, 1277, 152),
(134, 1318, 152),
(134, 1081, 152),
(134, 1113, 152),
(134, 1037, 152),
(134, 1361, 152),
(134, 1157, 152),
(134, 1090, 152),
(134, 1112, 152),
(134, 1140, 152),
(134, 1185, 152),
(134, 1029, 152),
(134, 1001, 152),
(134, 1148, 152),
(134, 1322, 152),
(134, 1309, 152),
(134, 1245, 152),
(134, 1350, 152),
(134, 1024, 152),
(134, 1279, 152),
(134, 1128, 152),
(134, 1131, 152),
(134, 1187, 152),
(134, 1331, 152),
(134, 1273, 152),
(134, 1269, 152),
(134, 1045, 152),
(134, 1075, 152),
(134, 1248, 152),
(134, 1162, 152),
(134, 1166, 152),
(134, 1303, 152),
(134, 1241, 152),
(134, 1253, 152),
(134, 1289, 152),
(134, 1106, 152),
(134, 1196, 152),
(134, 1236, 152),
(134, 1043, 152),
(134, 1251, 152),
(134, 1252, 152),
(134, 1271, 152),
(134, 1067, 152),
(134, 1073, 152),
(134, 1139, 152),
(134, 1235, 152),
(134, 1051, 152),
(134, 1085, 152),
(134, 1229, 152),
(134, 1088, 152),
(134, 1034, 152),
(134, 1040, 152),
(134, 1194, 152),
(134, 1019, 152),
(134, 1359, 152),
(134, 1262, 152),
(134, 1015, 152),
(134, 1347, 152),
(134, 1046, 152),
(134, 1012, 152),
(134, 1173, 152),
(134, 1111, 152),
(134, 1186, 152),
(134, 1020, 152),
(134, 1258, 152),
(134, 1346, 152),
(134, 1193, 152),
(134, 1265, 152),
(134, 1256, 152),
(134, 1057, 152),
(134, 1308, 152),
(134, 1321, 152),
(134, 1280, 152),
(134, 1364, 152),
(134, 1189, 152),
(134, 1293, 152),
(134, 1324, 152),
(134, 1104, 152),
(134, 1169, 152),
(134, 1202, 152),
(134, 1172, 152),
(134, 1062, 152),
(134, 1107, 152),
(134, 1353, 152),
(134, 1342, 152),
(134, 1257, 152),
(134, 1059, 152),
(134, 1160, 152),
(134, 1201, 152),
(134, 1231, 152),
(134, 1184, 152),
(134, 1316, 152),
(134, 1074, 152),
(134, 1212, 152),
(134, 1276, 152),
(134, 1313, 152),
(134, 1383, 152),
(134, 1063, 152),
(134, 1027, 152),
(134, 1188, 152),
(134, 1286, 152),
(134, 1009, 152),
(134, 1091, 152),
(134, 1272, 152),
(134, 1304, 152),
(134, 1130, 152),
(134, 1100, 152),
(134, 1118, 152),
(134, 1365, 152),
(134, 1087, 152),
(134, 1147, 152),
(134, 1250, 152),
(134, 1038, 152),
(134, 1116, 152),
(134, 1335, 152),
(134, 1022, 152),
(134, 1017, 152),
(134, 1243, 152),
(134, 1158, 152),
(134, 1179, 152),
(134, 1141, 152),
(134, 1082, 152),
(134, 1076, 152),
(134, 1227, 152),
(134, 1358, 152),
(134, 1198, 152),
(134, 1155, 152),
(134, 1180, 152),
(134, 1297, 152),
(134, 1145, 152),
(134, 1287, 152),
(134, 1197, 152),
(134, 1135, 152),
(135, 1199, 254),
(135, 1110, 254),
(135, 1034, 254),
(135, 1056, 254),
(135, 1316, 254),
(135, 1005, 254),
(135, 1020, 254),
(135, 1175, 254),
(135, 1272, 254),
(135, 1310, 254),
(135, 1063, 254),
(135, 1362, 254),
(135, 1112, 254),
(135, 1265, 254),
(135, 1353, 254),
(135, 1144, 254),
(135, 1253, 254),
(135, 1062, 254),
(135, 1086, 254),
(135, 1202, 254),
(135, 1198, 254),
(135, 1018, 254),
(135, 1136, 254),
(135, 1346, 254),
(135, 1016, 254),
(135, 1339, 254),
(135, 1007, 254),
(135, 1303, 254),
(135, 1269, 254),
(135, 1133, 254),
(135, 1233, 254),
(135, 1161, 254),
(135, 1230, 254),
(135, 1271, 254),
(135, 1164, 254),
(135, 1106, 254),
(135, 1248, 254),
(135, 1162, 254),
(135, 1287, 254),
(135, 1013, 254),
(135, 1222, 254),
(135, 1126, 254),
(135, 1014, 254),
(135, 1046, 254),
(135, 1291, 254),
(135, 1282, 254),
(135, 1278, 254),
(135, 1284, 254),
(135, 1039, 254),
(135, 1305, 254),
(135, 1139, 254),
(135, 1364, 254),
(135, 1229, 254),
(135, 1298, 254),
(135, 1090, 254),
(135, 1277, 254),
(135, 1065, 254),
(135, 1186, 254),
(135, 1006, 254),
(135, 1134, 254),
(135, 1380, 254),
(135, 1373, 254),
(135, 1093, 254),
(135, 1266, 254),
(135, 1002, 254),
(135, 1024, 254),
(135, 1249, 254),
(135, 1148, 254),
(135, 1292, 254),
(135, 1105, 254),
(135, 1356, 254),
(135, 1273, 254),
(135, 1250, 254),
(135, 1009, 254),
(135, 1188, 254),
(135, 1276, 254),
(135, 1302, 254),
(135, 1141, 254),
(135, 1259, 254),
(135, 1193, 254),
(135, 1176, 254),
(135, 1104, 254),
(135, 1219, 254),
(135, 1350, 254),
(135, 1264, 254),
(135, 1326, 254),
(135, 1054, 254),
(135, 1097, 254),
(135, 1178, 254),
(135, 1095, 254),
(135, 1077, 254),
(135, 1060, 254),
(135, 1094, 254),
(135, 1285, 254),
(135, 1035, 254),
(135, 1091, 254),
(135, 1207, 254),
(135, 1370, 254),
(135, 1319, 254),
(135, 1204, 254),
(135, 1296, 254),
(135, 1078, 254),
(135, 1365, 254),
(135, 1103, 254),
(135, 1011, 254),
(135, 1074, 254),
(135, 1309, 254),
(135, 1231, 254),
(135, 1085, 254),
(135, 1246, 254),
(135, 1124, 254),
(135, 1267, 254),
(135, 1301, 254),
(135, 1010, 254),
(135, 1029, 254),
(135, 1372, 254),
(135, 1084, 254),
(135, 1047, 254),
(135, 1051, 254),
(135, 1122, 254),
(135, 1028, 254),
(135, 1262, 254),
(135, 1045, 254),
(135, 1382, 254),
(135, 1163, 254),
(135, 1067, 254),
(135, 1154, 254),
(135, 1344, 254),
(135, 1125, 254),
(135, 1027, 254),
(135, 1182, 254),
(135, 1257, 254),
(135, 1335, 254),
(135, 1066, 254),
(135, 1137, 254),
(135, 1308, 254),
(135, 1117, 254),
(135, 1004, 254),
(135, 1000, 254),
(135, 1358, 254),
(135, 1036, 254),
(135, 1334, 254),
(135, 1001, 254),
(135, 1185, 254),
(135, 1180, 254),
(135, 1017, 254),
(135, 1244, 254),
(135, 1329, 254),
(135, 1053, 254),
(135, 1064, 254),
(135, 1256, 254),
(135, 1345, 254),
(135, 1377, 254),
(135, 1158, 254),
(135, 1363, 254),
(135, 1120, 254),
(135, 1072, 254),
(135, 1360, 254),
(135, 1044, 254),
(135, 1030, 254),
(135, 1170, 254),
(135, 1076, 254),
(135, 1236, 254),
(135, 1099, 254),
(135, 1057, 254),
(135, 1221, 254),
(135, 1324, 254),
(135, 1123, 254),
(135, 1369, 254),
(135, 1241, 254),
(135, 1089, 254),
(135, 1226, 254),
(135, 1169, 254),
(135, 1132, 254),
(135, 1096, 254),
(135, 1131, 254),
(135, 1109, 254),
(135, 1368, 254),
(135, 1149, 254),
(135, 1211, 254),
(135, 1213, 254),
(135, 1225, 254),
(135, 1237, 254),
(135, 1174, 254),
(135, 1300, 254),
(135, 1206, 254),
(135, 1288, 254),
(135, 1348, 254),
(135, 1160, 254),
(135, 1167, 254),
(135, 1243, 254),
(135, 1108, 254),
(135, 1058, 254),
(135, 1232, 254),
(135, 1127, 254),
(135, 1371, 254),
(135, 1189, 254),
(135, 1079, 254),
(135, 1312, 254),
(135, 1075, 254),
(135, 1183, 254),
(135, 1118, 254),
(135, 1245, 254),
(135, 1023, 254),
(135, 1351, 254),
(135, 1128, 254),
(135, 1341, 254),
(135, 1228, 254),
(135, 1217, 254),
(135, 1033, 254),
(135, 1280, 254),
(135, 1113, 254),
(135, 1286, 254),
(135, 1019, 254),
(135, 1191, 254),
(135, 1311, 254),
(135, 1290, 254),
(135, 1240, 254),
(135, 1092, 254),
(135, 1235, 254),
(135, 1008, 254),
(135, 1379, 254),
(135, 1306, 254),
(135, 1295, 254),
(135, 1192, 254),
(135, 1361, 254),
(135, 1026, 254),
(135, 1203, 254),
(135, 1080, 254),
(135, 1171, 254),
(135, 1337, 254),
(135, 1330, 254),
(135, 1003, 254),
(135, 1037, 254),
(135, 1342, 254),
(135, 1336, 254),
(135, 1270, 254),
(135, 1041, 254),
(135, 1327, 254),
(135, 1021, 254),
(135, 1201, 254),
(135, 1359, 254),
(135, 1258, 254),
(135, 1042, 254),
(135, 1251, 254),
(135, 1145, 254),
(135, 1338, 254),
(135, 1040, 254),
(135, 1184, 254),
(135, 1153, 254),
(135, 1043, 254),
(135, 1166, 254),
(135, 1069, 254),
(135, 1073, 254),
(136, 1285, 14),
(136, 1090, 14),
(136, 1234, 14),
(136, 1033, 14),
(136, 1091, 14),
(136, 1142, 14),
(136, 1023, 14),
(136, 1326, 14),
(136, 1156, 14),
(136, 1119, 14),
(136, 1172, 14),
(136, 1102, 14),
(136, 1191, 14),
(136, 1150, 14),
(137, 1125, 20),
(137, 1217, 20),
(137, 1374, 20),
(137, 1041, 20),
(137, 1305, 20),
(137, 1094, 20),
(137, 1063, 20),
(137, 1025, 20),
(137, 1114, 20),
(137, 1347, 20),
(137, 1319, 20),
(137, 1255, 20),
(137, 1133, 20),
(137, 1237, 20),
(137, 1288, 20),
(137, 1256, 20),
(137, 1175, 20),
(137, 1047, 20),
(137, 1285, 20),
(137, 1082, 20),
(138, 1039, 26),
(138, 1078, 26),
(138, 1193, 26),
(138, 1368, 26),
(138, 1299, 26),
(138, 1301, 26),
(138, 1369, 26),
(138, 1062, 26),
(138, 1222, 26),
(138, 1233, 26),
(138, 1330, 26),
(138, 1028, 26),
(138, 1340, 26),
(138, 1322, 26),
(138, 1350, 26),
(138, 1254, 26),
(138, 1013, 26),
(138, 1075, 26),
(138, 1171, 26),
(138, 1109, 26),
(138, 1199, 26),
(138, 1145, 26),
(138, 1209, 26),
(138, 1055, 26),
(138, 1313, 26),
(138, 1359, 26),
(139, 1370, 198),
(139, 1126, 198),
(139, 1070, 198),
(139, 1260, 198),
(139, 1268, 198),
(139, 1269, 198),
(139, 1180, 198),
(139, 1104, 198),
(139, 1071, 198),
(139, 1179, 198),
(139, 1212, 198),
(139, 1010, 198),
(139, 1282, 198),
(139, 1128, 198),
(139, 1009, 198),
(139, 1019, 198),
(139, 1101, 198),
(139, 1050, 198),
(139, 1140, 198),
(139, 1284, 198),
(139, 1155, 198),
(139, 1198, 198),
(139, 1291, 198),
(139, 1375, 198),
(139, 1062, 198),
(139, 1306, 198),
(139, 1131, 198),
(139, 1245, 198),
(139, 1153, 198),
(139, 1113, 198),
(139, 1029, 198),
(139, 1199, 198),
(139, 1203, 198),
(139, 1286, 198),
(139, 1168, 198),
(139, 1100, 198),
(139, 1383, 198),
(139, 1194, 198),
(139, 1316, 198),
(139, 1355, 198),
(139, 1216, 198),
(139, 1137, 198),
(139, 1164, 198),
(139, 1059, 198),
(139, 1244, 198),
(139, 1271, 198),
(139, 1061, 198),
(139, 1332, 198),
(139, 1340, 198),
(139, 1057, 198),
(139, 1133, 198),
(139, 1337, 198),
(139, 1075, 198),
(139, 1030, 198),
(139, 1142, 198),
(139, 1087, 198),
(139, 1261, 198),
(139, 1292, 198),
(139, 1141, 198),
(139, 1361, 198),
(139, 1023, 198),
(139, 1027, 198),
(139, 1215, 198),
(139, 1177, 198),
(139, 1368, 198),
(139, 1139, 198),
(139, 1335, 198),
(139, 1214, 198),
(139, 1111, 198),
(139, 1024, 198),
(139, 1055, 198),
(139, 1158, 198),
(139, 1279, 198),
(139, 1310, 198),
(139, 1022, 198),
(139, 1020, 198),
(139, 1205, 198),
(139, 1169, 198),
(139, 1365, 198),
(139, 1299, 198),
(139, 1106, 198),
(139, 1272, 198),
(139, 1107, 198),
(139, 1239, 198),
(139, 1248, 198),
(139, 1242, 198),
(139, 1377, 198),
(139, 1333, 198),
(139, 1226, 198),
(139, 1338, 198),
(139, 1264, 198),
(139, 1083, 198),
(139, 1262, 198),
(139, 1079, 198),
(139, 1183, 198),
(139, 1378, 198),
(139, 1041, 198),
(139, 1191, 198),
(139, 1154, 198),
(139, 1033, 198),
(139, 1105, 198),
(139, 1346, 198),
(139, 1363, 198),
(139, 1086, 198),
(139, 1166, 198),
(139, 1008, 198),
(139, 1045, 198),
(139, 1184, 198),
(139, 1343, 198),
(139, 1246, 198),
(139, 1298, 198),
(139, 1063, 198),
(139, 1295, 198),
(139, 1221, 198),
(139, 1350, 198),
(139, 1321, 198),
(139, 1303, 198),
(139, 1021, 198),
(139, 1143, 198),
(139, 1188, 198),
(139, 1257, 198),
(139, 1007, 198),
(139, 1026, 198),
(139, 1197, 198),
(139, 1344, 198),
(139, 1109, 198),
(139, 1144, 198),
(139, 1039, 198),
(139, 1015, 198),
(139, 1148, 198),
(139, 1360, 198),
(139, 1381, 198),
(139, 1174, 198),
(139, 1129, 198),
(139, 1006, 198),
(139, 1348, 198),
(139, 1034, 198),
(139, 1379, 198),
(139, 1066, 198),
(139, 1243, 198),
(139, 1233, 198),
(139, 1162, 198),
(139, 1251, 198),
(139, 1250, 198),
(139, 1000, 198),
(139, 1089, 198),
(139, 1091, 198),
(139, 1315, 198),
(139, 1102, 198),
(139, 1223, 198),
(139, 1182, 198),
(139, 1196, 198),
(139, 1312, 198),
(139, 1328, 198),
(139, 1236, 198),
(139, 1149, 198),
(139, 1324, 198),
(139, 1069, 198),
(139, 1025, 198),
(139, 1005, 198),
(139, 1359, 198),
(139, 1068, 198),
(139, 1052, 198),
(139, 1120, 198),
(139, 1044, 198),
(139, 1364, 198),
(139, 1253, 198),
(139, 1049, 198),
(139, 1110, 198),
(139, 1320, 198),
(139, 1048, 198),
(139, 1231, 198),
(139, 1326, 198),
(139, 1357, 198),
(139, 1135, 198),
(139, 1210, 198),
(139, 1058, 198),
(139, 1127, 198),
(139, 1380, 198),
(139, 1266, 198),
(139, 1371, 198),
(139, 1187, 198),
(139, 1011, 198),
(139, 1208, 198),
(139, 1151, 198),
(139, 1278, 198),
(139, 1092, 198),
(139, 1283, 198),
(139, 1076, 198),
(139, 1220, 198),
(139, 1103, 198),
(139, 1165, 198),
(139, 1125, 198),
(139, 1263, 198),
(139, 1308, 198),
(139, 1334, 198),
(139, 1073, 198),
(139, 1373, 198),
(140, 1058, 141),
(140, 1219, 141),
(140, 1143, 141),
(140, 1250, 141),
(140, 1357, 141),
(140, 1382, 141),
(140, 1005, 141),
(140, 1320, 141),
(140, 1141, 141),
(140, 1245, 141),
(140, 1354, 141),
(140, 1094, 141),
(140, 1059, 141),
(140, 1161, 141),
(140, 1248, 141),
(140, 1368, 141),
(140, 1125, 141),
(140, 1263, 141),
(140, 1113, 141),
(140, 1291, 141),
(140, 1123, 141),
(140, 1189, 141),
(140, 1066, 141),
(140, 1023, 141),
(140, 1150, 141),
(140, 1377, 141),
(140, 1369, 141),
(140, 1011, 141),
(140, 1271, 141),
(140, 1069, 141),
(140, 1364, 141),
(140, 1183, 141),
(140, 1243, 141),
(140, 1280, 141),
(140, 1038, 141),
(140, 1274, 141),
(140, 1072, 141),
(140, 1345, 141),
(140, 1265, 141),
(140, 1046, 141),
(140, 1029, 141),
(140, 1284, 141),
(140, 1036, 141),
(140, 1194, 141),
(140, 1191, 141),
(140, 1278, 141),
(140, 1095, 141),
(140, 1028, 141),
(140, 1257, 141),
(140, 1348, 141),
(140, 1116, 141),
(140, 1346, 141),
(140, 1359, 141),
(140, 1322, 141),
(140, 1165, 141),
(140, 1020, 141),
(140, 1383, 141),
(140, 1247, 141),
(140, 1088, 141),
(140, 1100, 141),
(140, 1139, 141),
(140, 1335, 141),
(140, 1338, 141),
(140, 1378, 141),
(140, 1270, 141),
(140, 1276, 141),
(140, 1107, 141),
(140, 1048, 141),
(140, 1006, 141),
(140, 1333, 141),
(140, 1342, 141),
(140, 1030, 141),
(140, 1197, 141),
(140, 1017, 141),
(140, 1316, 141),
(140, 1039, 141),
(140, 1367, 141),
(140, 1365, 141),
(140, 1135, 141),
(140, 1229, 141),
(140, 1231, 141),
(140, 1074, 141),
(140, 1296, 141),
(140, 1306, 141),
(140, 1373, 141),
(140, 1205, 141),
(140, 1158, 141),
(140, 1071, 141),
(140, 1262, 141),
(140, 1347, 141),
(140, 1035, 141),
(140, 1186, 141),
(140, 1085, 141),
(140, 1031, 141),
(140, 1269, 141),
(140, 1105, 141),
(140, 1329, 141),
(140, 1093, 141),
(140, 1022, 141),
(140, 1225, 141),
(140, 1077, 141),
(140, 1134, 141),
(140, 1199, 141),
(140, 1126, 141),
(140, 1375, 141),
(140, 1007, 141),
(140, 1112, 141),
(140, 1207, 141),
(140, 1242, 141),
(140, 1177, 141),
(140, 1124, 141),
(140, 1012, 141),
(140, 1227, 141),
(140, 1232, 141),
(140, 1352, 141),
(140, 1163, 141),
(140, 1208, 141),
(140, 1061, 141),
(140, 1308, 141),
(140, 1084, 141),
(140, 1281, 141),
(140, 1064, 141),
(140, 1037, 141),
(140, 1190, 141),
(140, 1234, 141),
(140, 1067, 141),
(140, 1159, 141),
(140, 1096, 141),
(140, 1380, 141),
(140, 1203, 141),
(140, 1273, 141),
(140, 1340, 141),
(140, 1173, 141),
(140, 1021, 141),
(140, 1321, 141),
(140, 1148, 141),
(140, 1080, 141),
(140, 1339, 141),
(140, 1070, 141),
(140, 1040, 141),
(140, 1318, 141),
(141, 1034, 194),
(141, 1241, 194),
(141, 1298, 194),
(141, 1286, 194),
(141, 1086, 194),
(141, 1106, 194),
(141, 1032, 194),
(141, 1296, 194),
(141, 1166, 194),
(141, 1019, 194),
(141, 1050, 194),
(141, 1096, 194),
(141, 1370, 194),
(141, 1265, 194),
(141, 1266, 194),
(141, 1131, 194),
(141, 1157, 194),
(141, 1009, 194),
(141, 1054, 194),
(141, 1223, 194),
(141, 1327, 194),
(141, 1252, 194),
(141, 1111, 194),
(141, 1333, 194),
(141, 1017, 194),
(141, 1116, 194),
(141, 1185, 194),
(141, 1356, 194),
(141, 1030, 194),
(141, 1273, 194),
(141, 1219, 194),
(141, 1062, 194),
(141, 1055, 194),
(141, 1044, 194),
(141, 1082, 194),
(141, 1057, 194),
(141, 1080, 194),
(141, 1136, 194),
(141, 1230, 194),
(141, 1133, 194),
(141, 1317, 194),
(141, 1247, 194),
(141, 1329, 194),
(141, 1186, 194),
(141, 1278, 194),
(141, 1262, 194),
(141, 1204, 194),
(141, 1200, 194),
(141, 1079, 194),
(141, 1272, 194),
(141, 1199, 194),
(141, 1312, 194),
(141, 1094, 194),
(141, 1051, 194),
(141, 1254, 194),
(141, 1035, 194),
(141, 1338, 194),
(141, 1345, 194),
(141, 1215, 194),
(141, 1242, 194),
(141, 1008, 194),
(141, 1353, 194),
(141, 1244, 194),
(141, 1033, 194),
(141, 1042, 194),
(141, 1260, 194),
(141, 1361, 194),
(141, 1249, 194),
(141, 1039, 194),
(141, 1287, 194),
(141, 1319, 194),
(141, 1276, 194),
(141, 1231, 194),
(141, 1165, 194),
(141, 1092, 194),
(141, 1184, 194),
(141, 1366, 194),
(141, 1151, 194),
(141, 1179, 194),
(141, 1097, 194),
(141, 1208, 194),
(141, 1314, 194),
(141, 1306, 194),
(141, 1077, 194),
(141, 1193, 194),
(141, 1363, 194),
(141, 1154, 194),
(141, 1295, 194),
(141, 1377, 194),
(141, 1063, 194),
(141, 1138, 194),
(141, 1344, 194),
(141, 1120, 194),
(141, 1280, 194),
(141, 1037, 194),
(141, 1147, 194),
(141, 1103, 194),
(141, 1203, 194),
(141, 1380, 194),
(141, 1093, 194),
(141, 1038, 194),
(141, 1383, 194),
(141, 1070, 194),
(141, 1210, 194),
(141, 1100, 194),
(141, 1146, 194),
(141, 1322, 194),
(141, 1068, 194),
(141, 1072, 194),
(141, 1305, 194),
(141, 1238, 194),
(141, 1250, 194),
(141, 1013, 194),
(141, 1150, 194),
(141, 1315, 194),
(141, 1067, 194),
(141, 1087, 194),
(141, 1364, 194),
(141, 1007, 194),
(141, 1263, 194),
(141, 1270, 194),
(141, 1311, 194),
(141, 1291, 194),
(141, 1307, 194),
(141, 1175, 194),
(141, 1357, 194),
(141, 1360, 194),
(141, 1132, 194),
(141, 1221, 194),
(141, 1342, 194),
(141, 1303, 194),
(141, 1346, 194),
(141, 1071, 194),
(141, 1049, 194),
(141, 1119, 194),
(141, 1088, 194),
(141, 1061, 194),
(141, 1192, 194),
(141, 1161, 194),
(141, 1328, 194),
(141, 1349, 194),
(141, 1084, 194),
(141, 1180, 194),
(141, 1347, 194),
(141, 1378, 194),
(141, 1164, 194),
(141, 1098, 194),
(141, 1018, 194),
(141, 1160, 194),
(141, 1168, 194),
(141, 1006, 194),
(141, 1234, 194),
(141, 1321, 194),
(141, 1320, 194),
(141, 1341, 194),
(141, 1029, 194),
(141, 1003, 194),
(141, 1255, 194),
(141, 1343, 194),
(141, 1279, 194),
(141, 1135, 194),
(141, 1074, 194),
(141, 1351, 194),
(141, 1207, 194),
(141, 1216, 194),
(141, 1056, 194),
(141, 1016, 194),
(141, 1237, 194),
(141, 1122, 194),
(141, 1236, 194),
(141, 1308, 194),
(141, 1352, 194),
(141, 1183, 194),
(141, 1020, 194),
(141, 1143, 194),
(141, 1373, 194),
(141, 1110, 194),
(141, 1365, 194),
(141, 1010, 194),
(141, 1211, 194),
(141, 1073, 194),
(141, 1171, 194),
(141, 1293, 194),
(141, 1005, 194),
(141, 1205, 194),
(141, 1195, 194),
(141, 1284, 194),
(141, 1059, 194),
(141, 1359, 194),
(141, 1107, 194),
(141, 1172, 194),
(141, 1125, 194),
(141, 1075, 194),
(141, 1173, 194),
(142, 1276, 170),
(142, 1051, 170),
(142, 1287, 170),
(142, 1114, 170),
(142, 1120, 170),
(142, 1084, 170),
(142, 1171, 170),
(142, 1015, 170),
(142, 1383, 170),
(142, 1135, 170),
(142, 1134, 170),
(142, 1371, 170),
(142, 1145, 170),
(142, 1204, 170),
(142, 1115, 170),
(142, 1155, 170),
(142, 1022, 170),
(142, 1086, 170),
(142, 1214, 170),
(142, 1047, 170),
(142, 1180, 170),
(142, 1078, 170),
(142, 1170, 170),
(142, 1098, 170),
(142, 1343, 170),
(142, 1053, 170),
(142, 1088, 170),
(142, 1192, 170),
(142, 1182, 170),
(142, 1305, 170),
(142, 1251, 170),
(142, 1044, 170),
(142, 1230, 170),
(142, 1318, 170),
(142, 1146, 170),
(142, 1181, 170),
(142, 1195, 170),
(142, 1049, 170),
(142, 1010, 170),
(142, 1023, 170),
(142, 1348, 170),
(142, 1070, 170),
(142, 1277, 170),
(142, 1025, 170),
(142, 1244, 170),
(142, 1205, 170),
(142, 1037, 170),
(142, 1034, 170),
(142, 1031, 170),
(142, 1254, 170),
(142, 1206, 170),
(142, 1207, 170),
(142, 1048, 170),
(142, 1352, 170),
(142, 1201, 170),
(142, 1319, 170),
(142, 1266, 170),
(142, 1224, 170),
(142, 1332, 170),
(142, 1360, 170),
(142, 1265, 170),
(142, 1121, 170),
(142, 1028, 170),
(142, 1306, 170),
(142, 1288, 170),
(142, 1003, 170),
(142, 1012, 170),
(142, 1269, 170),
(142, 1262, 170),
(142, 1124, 170),
(142, 1058, 170),
(142, 1199, 170),
(142, 1136, 170),
(142, 1159, 170),
(142, 1099, 170),
(142, 1325, 170),
(142, 1268, 170),
(142, 1164, 170),
(142, 1298, 170),
(142, 1196, 170),
(142, 1190, 170),
(142, 1056, 170),
(142, 1076, 170),
(142, 1340, 170),
(142, 1213, 170),
(142, 1317, 170),
(142, 1286, 170),
(142, 1083, 170),
(142, 1002, 170),
(142, 1198, 170),
(142, 1379, 170),
(142, 1267, 170),
(142, 1027, 170),
(142, 1376, 170),
(142, 1223, 170),
(142, 1302, 170),
(142, 1050, 170),
(142, 1063, 170),
(142, 1300, 170),
(142, 1093, 170),
(142, 1169, 170),
(142, 1096, 170),
(142, 1113, 170),
(142, 1259, 170),
(142, 1294, 170),
(142, 1321, 170),
(142, 1358, 170),
(142, 1016, 170),
(142, 1316, 170),
(142, 1065, 170),
(142, 1006, 170),
(142, 1089, 170),
(142, 1030, 170),
(142, 1337, 170),
(142, 1237, 170),
(142, 1041, 170),
(142, 1312, 170),
(142, 1226, 170),
(142, 1324, 170),
(142, 1239, 170),
(142, 1064, 170),
(142, 1011, 170),
(142, 1067, 170),
(142, 1284, 170),
(142, 1024, 170),
(142, 1361, 170),
(142, 1129, 170),
(142, 1095, 170),
(142, 1138, 170),
(142, 1280, 170),
(142, 1228, 170),
(142, 1242, 170),
(142, 1260, 170),
(142, 1157, 170),
(142, 1126, 170),
(142, 1103, 170),
(142, 1323, 170),
(142, 1042, 170),
(142, 1013, 170),
(142, 1212, 170),
(142, 1250, 170),
(142, 1167, 170),
(142, 1122, 170),
(142, 1236, 170),
(142, 1183, 170),
(142, 1202, 170),
(142, 1297, 170),
(142, 1247, 170),
(142, 1215, 170),
(142, 1132, 170),
(142, 1333, 170),
(142, 1018, 170),
(142, 1362, 170),
(142, 1110, 170),
(142, 1158, 170),
(142, 1363, 170),
(142, 1351, 170),
(142, 1046, 170),
(142, 1021, 170),
(142, 1123, 170),
(142, 1304, 170),
(142, 1139, 170),
(142, 1365, 170),
(142, 1116, 170),
(142, 1174, 170),
(142, 1310, 170),
(142, 1019, 170),
(142, 1336, 170),
(142, 1291, 170),
(142, 1102, 170),
(143, 1156, 332),
(143, 1093, 332),
(143, 1249, 332),
(143, 1039, 332),
(143, 1372, 332),
(143, 1221, 332),
(143, 1371, 332),
(143, 1255, 332),
(143, 1120, 332),
(143, 1358, 332),
(143, 1278, 332),
(143, 1051, 332),
(143, 1021, 332),
(143, 1209, 332),
(143, 1023, 332),
(143, 1171, 332),
(143, 1126, 332),
(143, 1003, 332),
(143, 1165, 332),
(143, 1276, 332),
(143, 1005, 332),
(143, 1196, 332),
(143, 1287, 332),
